"work_num","location","type","importance_c","log_est_cost_c","treated","post","did","token_cost","outcome_type","outcome"
"WO-00731","E316","Fire Safety",2.1775,-0.528183984828621,1,1,1,82.2039,"log_days_to_complete",4.06560209335645
"WO-00732","A526","Elevator",-0.8225,0.771550801982348,1,1,1,82.2061,"log_overrun_ratio",0.101704058563817
"WO-00732","A526","Elevator",-0.8225,0.771550801982348,1,1,1,82.2061,"log_days_to_complete",2.12823170584927
"WO-00733","B435","HVAC",0.1775,0.397450422041297,1,1,1,82.2014,"log_overrun_ratio",-0.044148902366476
"WO-00733","B435","HVAC",0.1775,0.397450422041297,1,1,1,82.2014,"log_days_to_complete",2.91235066461494
"WO-00734","E957","Elevator",-0.8225,0.635032832002736,1,0,0,0,"log_overrun_ratio",0.323694045993579
"WO-00734","E957","Elevator",-0.8225,0.635032832002736,1,0,0,0,"log_days_to_complete",1.7227665977411
"WO-00735","D230","Elevator",-0.8225,0.501238530321778,0,0,0,0,"log_overrun_ratio",0.0600699623547117
"WO-00735","D230","Elevator",-0.8225,0.501238530321778,0,0,0,0,"log_days_to_complete",0.641853886172395
"WO-00736","B409","Elevator",-0.8225,0.584201256406324,1,1,1,82.2066,"log_overrun_ratio",0.182360953369482
"WO-00736","B409","Elevator",-0.8225,0.584201256406324,1,1,1,82.2066,"log_days_to_complete",1.56861591791385
"WO-00737","A389","Elevator",-1.8225,0.160024735766996,1,1,1,82.2077,"log_overrun_ratio",0.18917943457215
"WO-00737","A389","Elevator",-1.8225,0.160024735766996,1,1,1,82.2077,"log_days_to_complete",0.53062825106217
"WO-00738","D804","HVAC",2.1775,0.505292257443054,1,1,1,82.2034,"log_overrun_ratio",-0.0407515344212256
"WO-00738","D804","HVAC",2.1775,0.505292257443054,1,1,1,82.2034,"log_days_to_complete",3.94739014926544
"WO-00739","D991","Plumbing",0.1775,-0.63894916066284,0,0,0,0,"log_overrun_ratio",0.133641645986054
"WO-00739","D991","Plumbing",0.1775,-0.63894916066284,0,0,0,0,"log_days_to_complete",2.90142159408275
"WO-00740","B105","HVAC",0.1775,0.515825581254175,1,1,1,82.2059,"log_overrun_ratio",0.021831454610379
"WO-00740","B105","HVAC",0.1775,0.515825581254175,1,1,1,82.2059,"log_days_to_complete",3.18221184049661
"WO-00741","D804","Plumbing",-1.8225,-0.703932681661245,1,1,1,82.207,"log_overrun_ratio",0.125609847124178
"WO-00741","D804","Plumbing",-1.8225,-0.703932681661245,1,1,1,82.207,"log_days_to_complete",0.405465108108164
"WO-00742","D819","Electrical",1.1775,-0.851414919143577,0,0,0,0,"log_overrun_ratio",0.346372123851711
"WO-00742","D819","Electrical",1.1775,-0.851414919143577,0,0,0,0,"log_days_to_complete",3.33932197794407
"WO-00743","D846","HVAC",0.1775,0.362955030074183,0,0,0,0,"log_overrun_ratio",0.185788386468274
"WO-00743","D846","HVAC",0.1775,0.362955030074183,0,0,0,0,"log_days_to_complete",3.02042488614436
"WO-00744","E957","IT",1.1775,-0.14110896499181,1,1,1,82.2012,"log_overrun_ratio",0.257669439642719
"WO-00744","E957","IT",1.1775,-0.14110896499181,1,1,1,82.2012,"log_days_to_complete",3.50254987592244
"WO-00745","C742","Elevator",0.1775,0.253215579869442,1,1,1,82.2035,"log_overrun_ratio",0.293720008285862
"WO-00745","C742","Elevator",0.1775,0.253215579869442,1,1,1,82.2035,"log_days_to_complete",2.70805020110221
"WO-00746","D991","Electrical",0.1775,-0.461339333616985,0,0,0,0,"log_overrun_ratio",-0.143536864801606
"WO-00746","D991","Electrical",0.1775,-0.461339333616985,0,0,0,0,"log_days_to_complete",3.06805293513362
"WO-00747","A428","Electrical",0.1775,-0.391663326473202,0,0,0,0,"log_overrun_ratio",-0.107913497400104
"WO-00747","A428","Electrical",0.1775,-0.391663326473202,0,0,0,0,"log_days_to_complete",2.74727091425549
"WO-00748","D230","HVAC",-0.8225,0.454923365897042,0,0,0,0,"log_overrun_ratio",0.245681620724
"WO-00748","D230","HVAC",-0.8225,0.454923365897042,0,0,0,0,"log_days_to_complete",1.94591014905531
"WO-00749","D207","Elevator",-0.8225,0.76895073527013,0,0,0,0,"log_overrun_ratio",0.295798754442472
"WO-00749","D207","Elevator",-0.8225,0.76895073527013,0,0,0,0,"log_days_to_complete",2.21920348405499
"WO-00750","E544","Electrical",-1.8225,-0.137345307051309,0,0,0,0,"log_overrun_ratio",0.236786642587968
"WO-00750","E544","Electrical",-1.8225,-0.137345307051309,0,0,0,0,"log_days_to_complete",1.41098697371026
"WO-00751","A389","HVAC",-0.8225,0.682188176756464,1,1,1,82.2076,"log_overrun_ratio",0.0209932148358838
"WO-00751","A389","HVAC",-0.8225,0.682188176756464,1,1,1,82.2076,"log_days_to_complete",1.58923520511658
"WO-00752","D991","HVAC",-0.8225,0.279145943684533,0,0,0,0,"log_overrun_ratio",0.204032558610765
"WO-00752","D991","HVAC",-0.8225,0.279145943684533,0,0,0,0,"log_days_to_complete",2.46809953147162
"WO-00753","E544","Fire Safety",-1.8225,-0.450591514615683,0,0,0,0,"log_overrun_ratio",0.256304732168878
"WO-00753","E544","Fire Safety",-1.8225,-0.450591514615683,0,0,0,0,"log_days_to_complete",1.70474809223843
"WO-00754","A389","Electrical",-1.8225,-0.575501454637918,1,1,1,82.2017,"log_overrun_ratio",-0.0538474426265129
"WO-00754","A389","Electrical",-1.8225,-0.575501454637918,1,1,1,82.2017,"log_days_to_complete",0
"WO-00755","E252","Fire Safety",0.1775,-0.898122927985671,1,1,1,82.2058,"log_overrun_ratio",0.0298005087966894
"WO-00755","E252","Fire Safety",0.1775,-0.898122927985671,1,1,1,82.2058,"log_days_to_complete",3.03974915897077
"WO-00756","B358","Elevator",-0.8225,0.992594845914908,0,0,0,0,"log_overrun_ratio",0.231547924162196
"WO-00756","B358","Elevator",-0.8225,0.992594845914908,0,0,0,0,"log_days_to_complete",1.22377543162212
"WO-00757","A428","Electrical",-1.8225,-0.251456728641047,0,0,0,0,"log_overrun_ratio",0.134191481679278
"WO-00757","A428","Electrical",-1.8225,-0.251456728641047,0,0,0,0,"log_days_to_complete",1.16315080980568
"WO-00758","A924","IT",0.1775,-0.0402982614671696,1,1,1,82.203,"log_overrun_ratio",0.254678402988395
"WO-00758","A924","IT",0.1775,-0.0402982614671696,1,1,1,82.203,"log_days_to_complete",2.77881927199042
"WO-00759","A526","HVAC",0.1775,0.334372852218067,1,1,1,82.2059,"log_overrun_ratio",0.0222774151346474
"WO-00759","A526","HVAC",0.1775,0.334372852218067,1,1,1,82.2059,"log_days_to_complete",0.262364264467491
"WO-00760","C285","Roofing",-0.8225,0.306138933284618,0,0,0,0,"log_overrun_ratio",0.211396104241162
"WO-00760","C285","Roofing",-0.8225,0.306138933284618,0,0,0,0,"log_days_to_complete",2.484906649788
"WO-00761","B435","IT",-0.8225,0.0979425563336846,1,1,1,82.2028,"log_overrun_ratio",0.275106839773888
"WO-00761","B435","IT",-0.8225,0.0979425563336846,1,1,1,82.2028,"log_days_to_complete",2.12823170584927
"WO-00762","B105","Electrical",2.1775,-0.0181618167434685,1,1,1,82.205,"log_overrun_ratio",0.042683331556589
"WO-00762","B105","Electrical",2.1775,-0.0181618167434685,1,1,1,82.205,"log_days_to_complete",4.2710950739666
"WO-00763","B916","Roofing",1.1775,0.276654990677306,1,1,1,82.2077,"log_overrun_ratio",0.283181884210582
"WO-00763","B916","Roofing",1.1775,0.276654990677306,1,1,1,82.2077,"log_days_to_complete",3.34286180464919
"WO-00764","E544","Plumbing",0.1775,-0.871625954783049,0,0,0,0,"log_overrun_ratio",0.209312649305589
"WO-00764","E544","Plumbing",0.1775,-0.871625954783049,0,0,0,0,"log_days_to_complete",2.63905732961526
"WO-00765","D640","Roofing",2.1775,0.153671090328819,0,0,0,0,"log_overrun_ratio",0.395658186392345
"WO-00765","D640","Roofing",2.1775,0.153671090328819,0,0,0,0,"log_days_to_complete",3.80220813942094
"WO-00766","C285","Elevator",2.1775,0.820520994264406,0,0,0,0,"log_overrun_ratio",-0.0129657841881431
"WO-00766","C285","Elevator",2.1775,0.820520994264406,0,0,0,0,"log_days_to_complete",4.08933202039856
"WO-00767","E311","Plumbing",-1.8225,-0.666608123382336,1,1,1,82.2058,"log_overrun_ratio",0.113042487538137
"WO-00767","E311","Plumbing",-1.8225,-0.666608123382336,1,1,1,82.2058,"log_days_to_complete",0.262364264467491
"WO-00768","E311","Structural",-1.8225,1.37163848827676,1,1,1,82.1985,"log_overrun_ratio",0.184865844495661
"WO-00768","E311","Structural",-1.8225,1.37163848827676,1,1,1,82.1985,"log_days_to_complete",1.16315080980568
"WO-00769","E934","HVAC",0.1775,0.720766631671625,1,1,1,82.2074,"log_overrun_ratio",0.0900187214211043
"WO-00769","E934","HVAC",0.1775,0.720766631671625,1,1,1,82.2074,"log_days_to_complete",3.05400118167797
"WO-00770","D822","Electrical",1.1775,-0.130698388850446,0,0,0,0,"log_overrun_ratio",0.353872829627184
"WO-00770","D822","Electrical",1.1775,-0.130698388850446,0,0,0,0,"log_days_to_complete",3.02529107579554
"WO-00771","E316","Plumbing",2.1775,-0.998505805642196,1,0,0,0,"log_overrun_ratio",0.203491897788063
"WO-00771","E316","Plumbing",2.1775,-0.998505805642196,1,0,0,0,"log_days_to_complete",4.47506150064107
"WO-00772","E311","HVAC",1.1775,0.728019174706207,1,1,1,82.2115,"log_overrun_ratio",0.197795310044458
"WO-00772","E311","HVAC",1.1775,0.728019174706207,1,1,1,82.2115,"log_days_to_complete",1.3609765531356
"WO-00773","D846","HVAC",0.1775,0.148697643662047,0,0,0,0,"log_overrun_ratio",-0.0175392682108555
"WO-00773","D846","HVAC",0.1775,0.148697643662047,0,0,0,0,"log_days_to_complete",2.82137888640921
"WO-00774","D230","Roofing",-1.8225,-0.0416649780641336,0,0,0,0,"log_overrun_ratio",0.150998525339073
"WO-00774","D230","Roofing",-1.8225,-0.0416649780641336,0,0,0,0,"log_days_to_complete",0
"WO-00775","E934","Plumbing",-1.8225,-1.06581055301678,1,0,0,0,"log_overrun_ratio",-0.0077878831442897
"WO-00775","E934","Plumbing",-1.8225,-1.06581055301678,1,0,0,0,"log_days_to_complete",1.25276296849537
"WO-00776","C453","Plumbing",1.1775,-1.52368645599234,0,0,0,0,"log_overrun_ratio",0.329901922133669
"WO-00776","C453","Plumbing",1.1775,-1.52368645599234,0,0,0,0,"log_days_to_complete",4.03246915850401
"WO-00777","D991","Elevator",-0.8225,0.488363312867929,0,0,0,0,"log_overrun_ratio",-0.0281026553130276
"WO-00777","D991","Elevator",-0.8225,0.488363312867929,0,0,0,0,"log_days_to_complete",0.832909122935104
"WO-00778","B816","Structural",-1.8225,0.79836703467398,1,1,1,82.2083,"log_overrun_ratio",0.0486839997399337
"WO-00778","B816","Structural",-1.8225,0.79836703467398,1,1,1,82.2083,"log_days_to_complete",1.48160454092422
"WO-00779","B887","HVAC",1.1775,0.0125104428992469,1,1,1,82.2011,"log_overrun_ratio",0.177459773973298
"WO-00779","B887","HVAC",1.1775,0.0125104428992469,1,1,1,82.2011,"log_days_to_complete",3.33932197794407
"WO-00780","D492","HVAC",0.1775,-0.116318946795614,1,1,1,82.2079,"log_overrun_ratio",-0.0347437245312967
"WO-00780","D492","HVAC",0.1775,-0.116318946795614,1,1,1,82.2079,"log_days_to_complete",2.75366071235426
"WO-00781","D207","Electrical",-1.8225,-0.45734065445524,0,0,0,0,"log_overrun_ratio",0.19846650942772
"WO-00781","D207","Electrical",-1.8225,-0.45734065445524,0,0,0,0,"log_days_to_complete",0
"WO-00782","B818","Elevator",0.1775,0.316123131271572,1,1,1,82.2028,"log_overrun_ratio",0.238984985894191
"WO-00782","B818","Elevator",0.1775,0.316123131271572,1,1,1,82.2028,"log_days_to_complete",2.50959926237837
"WO-00783","B409","Fire Safety",-0.8225,-0.115525165723012,1,1,1,82.2043,"log_overrun_ratio",0.05922048500791
"WO-00783","B409","Fire Safety",-0.8225,-0.115525165723012,1,1,1,82.2043,"log_days_to_complete",2.32238772029023
"WO-00784","A428","Electrical",-1.8225,-0.632464122300235,0,0,0,0,"log_overrun_ratio",0.3109318483825
"WO-00784","A428","Electrical",-1.8225,-0.632464122300235,0,0,0,0,"log_days_to_complete",0.8754687373539
"WO-00785","A526","Fire Safety",1.1775,-0.387257256713321,1,1,1,82.2035,"log_overrun_ratio",0.139631292349742
"WO-00785","A526","Fire Safety",1.1775,-0.387257256713321,1,1,1,82.2035,"log_days_to_complete",3.67882911826043
"WO-00786","B816","Fire Safety",0.1775,-0.912423066108321,1,1,1,82.2018,"log_overrun_ratio",-0.00390933564375175
"WO-00786","B816","Fire Safety",0.1775,-0.912423066108321,1,1,1,82.2018,"log_days_to_complete",1.90210752639692
"WO-00787","E316","Roofing",-0.8225,0.358103399642845,1,1,1,82.2014,"log_overrun_ratio",0.129173847362837
"WO-00787","E316","Roofing",-0.8225,0.358103399642845,1,1,1,82.2014,"log_days_to_complete",2.18605127673809
"WO-00788","A726","Plumbing",-0.8225,-0.89647438071991,0,0,0,0,"log_overrun_ratio",0.28529955837563
"WO-00788","A726","Plumbing",-0.8225,-0.89647438071991,0,0,0,0,"log_days_to_complete",0.832909122935104
"WO-00789","D230","Elevator",0.1775,0.651526933603183,0,0,0,0,"log_overrun_ratio",0.117416319329694
"WO-00789","D230","Elevator",0.1775,0.651526933603183,0,0,0,0,"log_days_to_complete",3.07269331469012
"WO-00790","B558","HVAC",2.1775,0.400087164593527,0,0,0,0,"log_overrun_ratio",0.0414858318265295
"WO-00790","B558","HVAC",2.1775,0.400087164593527,0,0,0,0,"log_days_to_complete",4.16200321069592
"WO-00791","D230","HVAC",1.1775,0.325854687889557,0,0,0,0,"log_overrun_ratio",-0.120921925309354
"WO-00791","D230","HVAC",1.1775,0.325854687889557,0,0,0,0,"log_days_to_complete",3.32862668882732
"WO-00792","A726","Roofing",-0.8225,-0.462271021799426,0,0,0,0,"log_overrun_ratio",0.0261129657757348
"WO-00792","A726","Roofing",-0.8225,-0.462271021799426,0,0,0,0,"log_days_to_complete",1.22377543162212
"WO-00793","B558","Fire Safety",-0.8225,-0.132351616557377,0,0,0,0,"log_overrun_ratio",0.344005849425816
"WO-00793","B558","Fire Safety",-0.8225,-0.132351616557377,0,0,0,0,"log_days_to_complete",1.88706964903238
"WO-00794","D846","Elevator",1.1775,0.151589474815932,0,0,0,0,"log_overrun_ratio",0.277543409408112
"WO-00794","D846","Elevator",1.1775,0.151589474815932,0,0,0,0,"log_days_to_complete",3.44361809754611
"WO-00795","C742","Electrical",1.1775,-0.860469514170967,1,0,0,0,"log_overrun_ratio",0.22855856969953
"WO-00795","C742","Electrical",1.1775,-0.860469514170967,1,0,0,0,"log_days_to_complete",3.64283551561253
"WO-00796","E311","Electrical",2.1775,0.095507548105882,1,1,1,82.2067,"log_overrun_ratio",0.0383730534811723
"WO-00796","E311","Electrical",2.1775,0.095507548105882,1,1,1,82.2067,"log_days_to_complete",3.76584049525006
"WO-00797","D288","HVAC",0.1775,0.205615039529448,0,0,0,0,"log_overrun_ratio",0.0557499086847247
"WO-00797","D288","HVAC",0.1775,0.205615039529448,0,0,0,0,"log_days_to_complete",3.1267605359604
"WO-00798","E252","HVAC",2.1775,0.536998247985558,1,1,1,82.207,"log_overrun_ratio",0.274104298342436
"WO-00798","E252","HVAC",2.1775,0.536998247985558,1,1,1,82.207,"log_days_to_complete",3.95124371858143
"WO-00799","E316","HVAC",1.1775,0.81302356780199,1,1,1,82.207,"log_overrun_ratio",0.159661841760066
"WO-00799","E316","HVAC",1.1775,0.81302356780199,1,1,1,82.207,"log_days_to_complete",3.53514535417189
"WO-00800","E563","Plumbing",0.1775,-0.733044810031425,1,1,1,82.205,"log_overrun_ratio",-0.114715962939883
"WO-00800","E563","Plumbing",0.1775,-0.733044810031425,1,1,1,82.205,"log_days_to_complete",3.40119738166216
